participant,Word,age,gender,race,native_lang,other_langs,place_of_birth,Item,Condition,Type,Sentences,response.corr,response.rt,PhrasalVerb,Frequency,Predictability,OnsetTime,OffsetTime,Duration,accuracy,nrows,trial,response_time,corpus_size,frequency_per_million,log_freq,log_predic,log_rt
114826,wound up,,,,,,,41,Experimental,Phrasal Verb,They wound up the clock before going to bed.,1,5.536800000011908,1,1050659,0.09904,0.572,0.635,0.063,0.9348441926345609,371,18,4.964800000011908,1064910000000,0.9866176484397743,-0.013472702201628226,-2.312231470045851,1.6023730147143773
114826,sprang up,,,,,,,45,Experimental,Phrasal Verb,The flowers sprang up after a heavy rainstorm.,1,3.09519999998804,0,938309,0.356795,0.817,0.916,0.099,0.9348441926345609,371,19,2.27819999998804,1064910000000,0.8811157750420223,-0.12656624846536335,-1.030593891827387,0.8233856574784247
114826,roundup,,,,,,,286,Experimental,Word-Internal,The annual roundup of cattle took place on the ranch.,1,4.089900000005855,NA,390482,NA,0.865,0.927,0.062,0.9348441926345609,371,21,3.2249000000058547,1064910000000,0.36668075236404957,-1.0032636940633257,NA,1.170901942016863
114826,supremacist,,,,,,,338,Experimental,Word-Internal,The authorities arrested a known white supremacist for promoting hate speech.,1,9.726099999994062,NA,178983,NA,1.748,1.799,0.051,0.9348441926345609,371,26,7.978099999994062,1064910000000,0.16807335831197004,-1.783354738266767,NA,2.076700287873707
114826,flew up,,,,,,,150,Experimental,Phrasal Verb,The bird flew up to its nest in the tree.,1,2.9833000000119227,0,252397,0.035775706,0.824,0.887,0.063,0.9348441926345609,371,30,2.159300000011923,1064910000000,0.23701251748974092,-1.4396423228293345,-3.330486219282912,0.7697840951041706
114826,packing up,,,,,,,122,Experimental,Phrasal Verb,"We're moving to a new house, so we're packing up our belongings.",1,4.6159999999999854,1,147524,0.0371,0.663,0.722,0.059,0.9348441926345609,371,32,3.952999999999985,1064910000000,0.1385318947141073,-1.976654693122209,-3.2941383093687477,1.3744747843145446
114826,disruptor,,,,,,,238,Experimental,Word-Internal,"The new technology proved to be a disruptor in the market, revolutionizing the industry.",1,5.270700000017882,NA,25160,NA,1.863,1.933,0.07,0.9348441926345609,371,38,3.4077000000178823,1064910000000,0.023626409743546403,-3.745390135698111,NA,1.2260375769285963
114826,write up,,,,,,,197,Experimental,Phrasal Verb,She needs to write up a detailed report of the incident.,1,2.87030000001198,1,202377,0.003668,0.769,0.852,0.083,0.9348441926345609,371,39,2.10130000001198,1064910000000,0.19004141195030566,-1.6605132729377774,-5.608108724587919,0.7425562008231892
114826,upraised,,,,,,,282,Experimental,Word-Internal,He upraised his hands in victory as the crowd cheered for his remarkable achievement.,1,4.3355000000000246,NA,234329,NA,0.232,0.367,0.135,0.9348441926345609,371,40,4.103500000000024,1064910000000,0.22004582546881896,-1.5139194567351648,NA,1.4118402680876352
114826,uprooted,,,,,,,294,Experimental,Word-Internal,The uprooted trees left a vacant space where the once-thriving forest stood.,1,4.849700000017947,NA,559530,NA,0.268,0.329,0.061,0.9348441926345609,371,41,4.581700000017947,1064910000000,0.5254246837760937,-0.6435484219128852,NA,1.522070108299414
114826,presuppose,,,,,,,330,Experimental,Word-Internal,"Before discussing the topic, let's make sure we don't presuppose any particular outcome.",1,6.994400000006067,NA,576766,NA,2.917,3.001,0.084,0.9348441926345609,371,42,4.077400000006067,1064910000000,0.5416100891155121,-0.6132089292054501,NA,1.4054595303823896
114826,keyed up,,,,,,,107,Experimental,Phrasal Verb,He is keyed up and ready for the challenging task ahead.,1,2.968099999994024,0,80850,0.10573783,0.711,0.834,0.123,0.9348441926345609,371,45,2.257099999994024,1064910000000,0.07592190889370933,-2.578049981507235,-2.2467925504205932,0.8140808034529262
114826,dredged up,,,,,,,183,Experimental,Phrasal Verb,They dredged up old memories during the conversation.,1,3.3332000000178823,1,64102,0.246382,0.628,0.691,0.063,0.9348441926345609,371,46,2.705200000017882,1064910000000,0.060194758242480585,-2.8101700028424252,-1.4008721019392478,0.9951758467252582
114826,supply,,,,,,,348,Experimental,Word-Internal,The store stocked up on supplies before the busy holiday season.,1,4.567999999999984,NA,38852211,NA,1.322,1.397,0.075,0.9348441926345609,371,47,3.2459999999999836,1064910000000,36.48403245344677,3.5968746978429733,NA,1.1774234690923944
114826,toughen up,,,,,,,93,Experimental,Phrasal Verb,"If he wants to survive in such a competitive environment, he needs to toughen up.",1,5.958099999994033,1,20161,0.274882744,3.318,3.433,0.115,0.9348441926345609,371,54,2.640099999994033,1064910000000,0.018932116329079453,-3.966895522382776,-1.291410657698237,0.9708167952264604
114826,leaping up,,,,,,,185,Experimental,Phrasal Verb,The athlete was leaping up to reach the high bar.,1,3.018100000023651,0,77572,0.054159,1.143,1.245,0.102,0.9348441926345609,371,58,1.8751000000236508,1064910000000,0.07284371449230452,-2.6194390301963564,-2.915831114359506,0.628661991346149
114826,held up,,,,,,,17,Experimental,Phrasal Verb,The traffic held up our arrival to the party.,1,2.807300000011992,1,2877724,0.032882,0.829,0.902,0.073,0.9348441926345609,371,60,1.978300000011992,1064910000000,2.7023166276962374,0.9941094153877629,-3.414829883393452,0.682237890057971
114826,conjures up,,,,,,,59,Experimental,Phrasal Verb,The magician conjures up a rabbit from his hat.,1,2.7164999999999964,1,208772,2.504643,1.135,1.198,0.063,0.9348441926345609,371,63,1.5814999999999964,1064910000000,0.1960466142678724,-1.6294028201308828,0.918146209410545,0.45837376376356415
114826,ruptured,,,,,,,300,Experimental,Word-Internal,The ruptured pipe caused a water leak that flooded the basement.,1,3.3414999999999964,NA,833705,NA,0.4,0.484,0.084,0.9348441926345609,371,65,2.9414999999999965,1064910000000,0.7828877557727884,-0.24476594477060593,NA,1.0789196553223723
114826,bricked up,,,,,,,80,Experimental,Phrasal Verb,"They bricked up the entrance, preventing anyone from entering.",1,3.052200000018047,1,20389,0.389021,0.605,0.653,0.048,0.9348441926345609,371,66,2.447200000018047,1064910000000,0.01914621892929919,-3.9556500277955133,-0.9441219522449701,0.8949445138619312
114826,windup,,,,,,,226,Experimental,Word-Internal,The windup of the clock signaled the end of the workday.,1,3.3120999999941887,NA,117573,NA,0.66,0.726,0.066,0.9348441926345609,371,72,2.6520999999941886,1064910000000,0.11040651322646984,-2.2035861502627996,NA,0.9753517790011675
114826,follow up,,,,,,,38,Experimental,Phrasal Verb,The army decided to follow up the air assault with a ground invasion.,0,4.5429000000058295,1,1074735,0.020775,1.459,1.516,0.057,0.9348441926345609,371,73,3.0839000000058294,1064910000000,1.0092261317857847,0.00918383101451987,-3.8740049382406254,1.1261950297557275
114826,upswing,,,,,,,230,Experimental,Word-Internal,"The economy experienced an upswing, leading to increased job opportunities.",1,4.081399999976156,NA,192552,NA,1.288,1.363,0.075,0.9348441926345609,371,78,2.793399999976156,1064910000000,0.18081528016452095,-1.7102793204108862,NA,1.027259491880998
114826,wised up,,,,,,,58,Experimental,Phrasal Verb,"Finally, he wised up and realized the truth.",1,4.548399999976027,0,18504,2.695804,1.204,1.29,0.086,0.9348441926345609,371,80,3.3443999999760274,1064910000000,0.017376116291517592,-4.052658642601212,0.99169649011053,1.2072873052865978
114826,blocked up,,,,,,,187,Experimental,Phrasal Verb,The sink was blocked up with food scraps.,1,2.544700000017883,1,81739,0.017986,0.814,0.901,0.087,0.9348441926345609,371,81,1.7307000000178832,1064910000000,0.07675672122526786,-2.5671143233814595,-4.018161601489814,0.5485259509591492
114826,supperless,,,,,,,248,Experimental,Word-Internal,"The exhausted traveler arrived at the hotel, only to find out it was supperless and there were no nearby restaurants open at that hour.",1,6.677199999988261,NA,18853,NA,3.292,3.371,0.079,0.9348441926345609,371,82,3.385199999988261,1064910000000,0.017703843517292542,-4.033973515105904,NA,1.2194129888103462
114826,heaved up,,,,,,,135,Experimental,Phrasal Verb,He heaved up a heavy box onto the shelf.,1,3.1528000000118936,1,40456,0.04485721,0.644,0.779,0.135,0.9348441926345609,371,83,2.5088000000118935,1064910000000,0.03799006488811261,-3.270430603752669,-3.1042709453150303,0.9198045511786924
114826,break up,,,,,,,30,Experimental,Phrasal Verb,The couple decided to break up after years of being together.,1,3.8975000000000364,1,1505712,0.050052,1.611,1.686,0.075,0.9348441926345609,371,86,2.2865000000000366,1064910000000,1.4139335718511423,0.3463755874819716,-2.9946928139793285,0.8270222641159889
114826,incorruption,,,,,,,204,Experimental,Word-Internal,The incorruption of his character was evident in every decision he made.,1,4.092799999982162,NA,52087,NA,0.504,0.58,0.076,0.9348441926345609,371,87,3.5887999999821623,1064910000000,0.048912114638795766,-3.017730170059913,NA,1.2778178847788364
114826,upbringing,,,,,,,308,Experimental,Word-Internal,Her upbringing instilled in her the values of hard work and integrity.,1,3.8544000000060805,NA,1127961,NA,0.213,0.315,0.102,0.9348441926345609,371,90,3.6414000000060804,1064910000000,1.059207820379187,0.05752128946185777,NA,1.2923682230893971
114826,followup,,,,,,,216,Experimental,Word-Internal,The doctor scheduled a follow-up appointment to monitor the patient's progress.,1,4.76109999999403,NA,425094,NA,1.801,1.878,0.077,0.9348441926345609,371,91,2.9600999999940303,1064910000000,0.39918302955179313,-0.9183352465912552,NA,1.0852230515470769
114826,updated,,,,,,,328,Experimental,Word-Internal,He updated the software to the latest version for enhanced performance.,1,3.8244999999999436,NA,3805687,NA,0.145,0.3,0.155,0.9348441926345609,371,93,3.6794999999999436,1064910000000,3.573717027730043,1.2736062383732896,NA,1.3027768733845013
114826,cupcake,,,,,,,276,Experimental,Word-Internal,She baked a delicious chocolate cupcake for her friend's birthday.,1,4.07630000001177,NA,111702,NA,1.635,1.693,0.058,0.9348441926345609,371,94,2.44130000001177,1064910000000,0.10489337127081162,-2.254810956512536,NA,0.8925306843146377
114826,putting up,,,,,,,162,Experimental,Phrasal Verb,They're putting up a new fence in the backyard.,1,2.523700000017925,1,613448,0.035873823,0.724,0.788,0.064,0.9348441926345609,371,95,1.799700000017925,1064910000000,0.5760561925420927,-0.5515500665478826,-3.3277474138029275,0.5876199843549801
114826,ruptures,,,,,,,234,Experimental,Word-Internal,"The earthquake caused ruptures in several buildings, resulting in structural damage.",1,4.790299999982153,NA,351042,NA,1.042,1.108,0.066,0.9348441926345609,371,96,3.7482999999821534,1064910000000,0.3296447587120038,-1.1097396931032886,NA,1.3213024038576038
114826,piling up,,,,,,,71,Experimental,Phrasal Verb,"The papers were piling up on his desk, creating a mess.",1,3.556099999994103,1,317987,0.64034,1.121,1.227,0.106,0.9348441926345609,371,97,2.435099999994103,1064910000000,0.29860457691260295,-1.208635066088949,-0.445755993691743,0.8899878234506811
114826,mockups,,,,,,,252,Experimental,Word-Internal,The designer showcased a series of mockups to the client.,1,3.3711999999879936,NA,23699,NA,1.973,2.042,0.069,0.9348441926345609,371,98,1.3981999999879935,1064910000000,0.02225446281845414,-3.805212714372288,NA,0.3351856950871606
114826,supplement,,,,,,,340,Experimental,Word-Internal,She took a dietary supplement to help her overall health.,1,3.3795000000000073,NA,6767625,NA,1.221,1.294,0.073,0.9348441926345609,371,99,2.158500000000007,1064910000000,6.3551145167197225,1.8492599244192212,NA,0.7694135360133985
114826,rolled up,,,,,,,48,Experimental,Phrasal Verb,He rolled up his sleeves and started working.,1,2.5583000000119682,1,880327,0.093806,0.345,0.423,0.078,0.9348441926345609,371,100,2.2133000000119685,1064910000000,0.8266679813317558,-0.19035213817181112,-2.3665264591308266,0.79448461447127
114826,scooped up,,,,,,,75,Experimental,Phrasal Verb,He scooped up a handful of sand and threw it into the water.,1,3.438900000006015,1,275694,0.501171,0.686,0.761,0.075,0.9348441926345609,371,101,2.752900000006015,1064910000000,0.25888948361833397,-1.351354012523049,-0.6908079187675238,1.0126549014927517
114826,hangups,,,,,,,246,Experimental,Word-Internal,His emotional hangups prevented him from forming meaningful relationships.,1,4.3487000000179705,NA,40579,NA,0.813,0.905,0.092,0.9348441926345609,371,102,3.535700000017971,1064910000000,0.03810556760665221,-3.2673948761174416,NA,1.2629112995522658
114826,wadded up,,,,,,,96,Experimental,Phrasal Verb,She tossed the wadded up piece of paper into the bin.,1,5.73309999999401,1,31159,0.268184361,1.038,1.115,0.077,0.9348441926345609,371,103,4.69509999999401,1064910000000,0.029259749650205183,-3.5315424394689634,-1.316080620796678,1.5465194116866507
114826,clears up,,,,,,,120,Experimental,Phrasal Verb,"Just in time for the outdoor event, the weather clears up.",1,3.3334000000061224,0,64469,0.082156465,2.43,2.528,0.098,0.9348441926345609,371,105,0.9034000000061222,1064910000000,0.06053938830511499,-2.80446107941855,-2.4991297400907815,-0.10158985575485643
114826,fucked up,,,,,,,84,Experimental,Phrasal Verb,"During the bar fight, one man fucked up his arm.",1,4.524400000005926,1,210205,0.346808841,1.85,1.911,0.061,0.9348441926345609,371,108,2.674400000005926,1064910000000,0.1973922678911833,-1.622562322500755,-1.0589815413211086,0.9837250561259676
114826,uprightness,,,,,,,232,Experimental,Word-Internal,His uprightness and integrity earned him the respect of his colleagues.,1,4.098999999999933,NA,201749,NA,0.39,0.457,0.067,0.9348441926345609,371,110,3.7089999999999326,1064910000000,0.1894516907532092,-1.6636212170220686,NA,1.3107622985074356
114826,felt up,,,,,,,156,Experimental,Phrasal Verb,He felt up the fabric to check its texture.,1,2.79380000001197,1,27264,2.97e-4,0.551,0.613,0.062,0.9348441926345609,371,111,2.24280000001197,1064910000000,0.02560216356311801,-3.6650784168834454,-8.121778419161574,0.8077250852727175
114826,puppet,,,,,,,314,Experimental,Word-Internal,The puppet show entertained the children.,0,5.1725999999941905,NA,1619253,NA,0.291,0.382,0.091,0.9348441926345609,371,113,4.88159999999419,1064910000000,1.5205538496210946,0.41907464324054716,NA,1.585473034979078
114826,measured up,,,,,,,129,Experimental,Phrasal Verb,She measured up to the high expectations of her mentors.,1,3.4241999999881045,0,68810,0.002812314,0.566,0.661,0.095,0.9348441926345609,371,115,2.8581999999881047,1064910000000,0.06461578912771972,-2.739296484315962,-5.873747646971837,1.0501920560613955
114826,lit up,,,,,,,34,Experimental,Phrasal Verb,The fireworks lit up the night sky with vibrant colors.,1,3.3919000000059896,1,1192866,0.152389,1.073,1.133,0.06,0.9348441926345609,371,116,2.3189000000059896,1064910000000,1.1201566329548975,0.11346852638137142,-1.8813188168122732,0.8410929353108358
114826,glanced up,,,,,,,49,Experimental,Phrasal Verb,I glanced up from my book and saw her entering the room.,1,3.917300000011892,0,870456,0.103726,0.653,0.744,0.091,0.9348441926345609,371,118,3.264300000011892,1064910000000,0.8173986534073302,-0.20162835526299389,-2.2660024719323584,1.183045344646582
114826,washed up,,,,,,,114,Experimental,Phrasal Verb,"After he washed up, I got ready for bed.",1,2.676599999994096,0,265124,0.037058615,0.962,1.054,0.092,0.9348441926345609,371,121,1.714599999994096,1064910000000,0.24896376219586633,-1.3904479264583693,-3.2952544306527334,0.5391798172590752
114826,climbed up,,,,,,,109,Experimental,Phrasal Verb,He climbed up the ladder to reach the top shelf.,1,3.2683000000117772,0,726088,0.12,0.781,0.87,0.089,0.9348441926345609,371,122,2.487300000011777,1064910000000,0.6818303894225803,-0.382974347929938,-2.120263536200091,0.9111977848128805
114826,suppresses,,,,,,,292,Experimental,Word-Internal,"The medication suppresses the symptoms of the disease, providing relief to the patient.",0,4.940699999988283,NA,537092,NA,0.989,1.036,0.047,0.9348441926345609,371,123,3.951699999988283,1064910000000,0.5043543585842936,-0.6844761655353022,NA,1.3741458660701016
114826,uprisings,,,,,,,296,Experimental,Word-Internal,"The political uprisings shook the nation, demanding significant changes in the government.",1,4.8022000000178195,NA,572321,NA,0.489,0.597,0.108,0.9348441926345609,371,124,4.31320000001782,1064910000000,0.5374360274577195,-0.6209455447469173,NA,1.4616800880299117
114826,perked up,,,,,,,55,Experimental,Phrasal Verb,"After a nap, she perked up and felt more energetic.",1,5.23130000001197,0,148491,2.877286,1.362,1.43,0.068,0.9348441926345609,371,127,3.86930000001197,1064910000000,0.1394399526720568,-1.970121217184824,1.0568474887353614,1.353073612131314
114826,spoken up,,,,,,,111,Experimental,Phrasal Verb,"Having spoken up, she was satisfied that she expressed her concerns.",1,4.01190000000588,0,37957,0.002548978,0.744,0.869,0.125,0.9348441926345609,371,129,3.2679000000058807,1064910000000,0.03564338770412523,-3.3341916274701853,-5.972062784461026,1.184147576776172
114826,mark up,,,,,,,178,Experimental,Phrasal Verb,He marked up the document with revisions.,1,3.6881999999882282,1,54003,0.001379,0.528,0.615,0.087,0.9348441926345609,371,130,3.160199999988228,1064910000000,0.05071132771783531,-2.9816059669536736,-6.586396680170973,1.1506353167315366
114826,balled up,,,,,,,90,Experimental,Phrasal Verb,He balled up his fists and shook them.,1,2.086399999976038,1,59690,0.294676665,0.484,0.571,0.087,0.9348441926345609,371,133,1.602399999976038,1064910000000,0.05605168511893024,-2.881481065349792,-1.2218765745927713,0.4715025053545177
114826,bumping up,,,,,,,139,Experimental,Phrasal Verb,The price of goods keeps bumping up.,1,2.925400000005993,1,20899,0.036065031,1.766,1.935,0.169,0.9348441926345609,371,134,1.1594000000059932,1064910000000,0.01962513264031702,-3.9309442565942363,-3.3224315534677413,0.14790262992866465
114826,reaches up,,,,,,,182,Experimental,Phrasal Verb,He reaches up to grab the item on the high shelf.,1,2.8577999999822623,0,63015,0.007185,0.708,0.801,0.093,0.9348441926345609,371,135,2.149799999982262,1064910000000,0.05917401470546807,-2.8272727742408956,-4.935759759451149,0.7653748145485751
114826,update,,,,,,,336,Experimental,Word-Internal,The software developer released an update to address the reported bugs.,1,3.826199999988148,NA,5822368,NA,1.581,1.669,0.088,0.9348441926345609,371,137,2.2451999999881482,1064910000000,5.467474246649951,1.6988167632970526,NA,0.8087946040806284
114826,tied up,,,,,,,32,Experimental,Phrasal Verb,She tied up all the loose ends before going for a run.,1,2.8414999999999964,1,1360221,0.121702,0.494,0.565,0.071,0.9348441926345609,371,139,2.3474999999999966,1064910000000,1.2773107586556611,0.24475689799805223,-2.106179845269951,0.8533509321002795
114826,take up,,,,,,,9,Experimental,Phrasal Verb,He decided to take up playing the guitar as a hobby.,0,7.483599999994112,1,4490435,0.021047,0.912,0.993,0.081,0.9348441926345609,371,141,6.571599999994112,1064910000000,4.216727235165413,1.4390592904731063,-3.8609972468251024,1.8827573340491488
114826,churning up,,,,,,,125,Experimental,Phrasal Verb,Running into his old girlfriend was responsible for churning up a lot of buried feelings.,1,4.4032999999822096,0,27127,0.038342646,2.615,2.71,0.095,0.9348441926345609,371,142,1.7882999999822093,1064910000000,0.025473514193687728,-3.6701160256689564,-3.261192529661494,0.5812654479019052
114826,pushups,,,,,,,262,Experimental,Word-Internal,He challenged himself to do a hundred pushups every morning as part of his fitness routine.,0,6.80110000002378,NA,50878,NA,1.88,1.93,0.05,0.9348441926345609,371,143,4.92110000002378,1064910000000,0.04777680742973585,-3.041214957447171,NA,1.5935320827551558
114826,catches up,,,,,,,192,Experimental,Phrasal Verb,He always catches up with his friends after a long absence.,1,3.5637000000178887,0,113232,0.06789,1.023,1.11,0.087,0.9348441926345609,371,145,2.540700000017889,1064910000000,0.10633011240386511,-2.241206756196922,-2.6898665306685814,0.9324396336205669
114826,cupful,,,,,,,278,Experimental,Word-Internal,He poured a cupful of coffee to enjoy during his morning routine.,1,4.450099999993881,NA,166044,NA,0.597,0.682,0.085,0.9348441926345609,371,146,3.8530999999938813,1064910000000,0.15592303574949995,-1.858392754055103,NA,1.3488780191078704
114826,scraping up,,,,,,,116,Experimental,Phrasal Verb,She was scraping up the remnants of the spilled sauce.,1,3.2349000000058368,1,24783,0.0225,0.806,0.938,0.132,0.9348441926345609,371,150,2.4289000000058367,1064910000000,0.023272389215990084,-3.7604876332818726,-3.7942399697717626,0.8874384799695292
114826,upturned,,,,,,,290,Experimental,Word-Internal,The storm's strong winds upturned trees and caused damage to buildings.,1,4.1720000000000255,NA,503997,NA,1.35,1.446,0.096,0.9348441926345609,371,151,2.8220000000000254,1064910000000,0.47327661492520495,-0.7480752518576499,NA,1.0374458534306312
114826,linkup,,,,,,,224,Experimental,Word-Internal,The linkup of the computers allowed for seamless data transfer between the two.,1,4.724599999994098,NA,34716,NA,0.482,0.549,0.067,0.9348441926345609,371,156,4.2425999999940975,1064910000000,0.03259993802293151,-3.4234448917483524,NA,1.445176288854722
114826,wake up,,,,,,,19,Experimental,Phrasal Verb,I need to wake up early tomorrow for an important meeting.,1,3.0817000000179178,0,2582703,0.345743,0.717,0.791,0.074,0.9348441926345609,371,157,2.3647000000179177,1064910000000,2.425278192523312,0.8859462363760893,-1.062059554484591,0.8606511640110535
114826,blows up,,,,,,,146,Experimental,Phrasal Verb,The balloon blew up with a loud pop.,1,2.612900000005993,1,85761,0.024490072,0.936,1.039,0.103,0.9348441926345609,371,159,1.6769000000059933,1064910000000,0.0805335662168634,-2.51908120982808,-3.7094874680468823,0.5169468507745009
114826,cup,,,,,,,344,Experimental,Word-Internal,She sipped her tea from a delicate porcelain cup.,1,4.734399999976176,NA,23510768,NA,2.183,2.295,0.112,0.9348441926345609,371,160,2.5513999999761765,1064910000000,22.07770421913589,3.094568240420445,NA,0.9366422281127151
114826,holed up,,,,,,,63,Experimental,Phrasal Verb,The fugitive holed up in a remote cabin to avoid capture.,1,3.349900000005846,0,183493,1.279919,1.056,1.164,0.108,0.9348441926345609,371,163,2.293900000005846,1064910000000,0.17230845799175518,-1.7584690479023108,0.24679679467918306,0.8302534257804935
114826,checkup,,,,,,,212,Experimental,Word-Internal,It's important to schedule regular checkups to maintain good health.,0,4.168800000011743,NA,288168,NA,1.872,1.95,0.078,0.9348441926345609,371,164,2.296800000011743,1064910000000,0.2706031495619348,-1.3071019241338242,NA,0.8315168498298298
114826,upside,,,,,,,318,Experimental,Word-Internal,"Looking on the upside, the setback provided an opportunity for personal growth.",1,4.800599999993892,NA,2338436,NA,0.6,0.751,0.151,0.9348441926345609,371,167,4.2005999999938926,1064910000000,2.1959001230150905,0.7865920412901589,NA,1.4352273722276159
114826,carry up,,,,,,,160,Experimental,Phrasal Verb,She wanted to carry up the heavy boxes to the attic.,1,2.8501999999880354,0,67433,0.00207,0.814,0.896,0.082,0.9348441926345609,371,168,2.0361999999880354,1064910000000,0.06332272210797156,-2.75951105519071,-6.18020667170486,0.7110853256850823
114826,uptown,,,,,,,298,Experimental,Word-Internal,Billy Joel's uptown girl is one of his most famous songs.,1,3.890799999982164,NA,645116,NA,0.689,0.755,0.066,0.9348441926345609,371,172,3.201799999982164,1064910000000,0.6057939168568236,-0.5012154219435042,NA,1.1637131516562864
114826,uplift,,,,,,,306,Experimental,Word-Internal,The speaker delivered a powerful message of uplift to inspire the audience.,1,4.0836999999880845,NA,957470,NA,2.222,2.288,0.066,0.9348441926345609,371,173,1.8616999999880846,1064910000000,0.89910884487891,-0.10635117855908352,NA,0.6214900487893139
114826,dried up,,,,,,,144,Experimental,Phrasal Verb,The clothes dried up in the sun.,1,2.40019999998799,0,549750,0.062337565,1.254,1.341,0.087,0.9348441926345609,371,174,1.14619999998799,1064910000000,0.5162408090824576,-0.6611819380954802,-2.775191065399391,0.1364521231250219
114826,abrupt,,,,,,,320,Experimental,Word-Internal,The abrupt change in plans caught them off guard.,1,2.8767999999820404,NA,2735802,NA,0.417,0.487,0.07,0.9348441926345609,371,175,2.4597999999820406,1064910000000,2.5690452714313885,0.9435343401723172,NA,0.9000800458188719
114826,grownups,,,,,,,280,Experimental,Word-Internal,"As they grew older, they realized that the responsibilities of being grownups came with its own challenges.",1,5.44319999998811,NA,191088,NA,3.276,3.35,0.074,0.9348441926345609,371,178,2.16719999998811,1064910000000,0.1794405160999521,-1.7179115126042797,NA,0.773436011783262
114826,sat up,,,,,,,23,Experimental,Phrasal Verb,He sat up the girl so she'd stop crying.,1,3.114599999994198,1,2181924,0.051248,0.532,0.629,0.097,0.9348441926345609,371,180,2.5825999999941978,1064910000000,2.0489280784291632,0.7173167678252745,-2.9710786861153347,0.9487966434281675
114826,crowded up,,,,,,,166,Experimental,Phrasal Verb,"People crowded up to her, almost tripping them both by how close they were.",1,3.8997000000179014,0,22736,0.003237,0.836,0.958,0.122,0.9348441926345609,371,182,3.0637000000179015,1064910000000,0.02135016104647341,-3.846695996175606,-5.73310830403803,1.119623335863417
114826,upstairs,,,,,,,334,Experimental,Word-Internal,"The bedrooms are located upstairs, while the living room is on the ground floor.",1,4.260099999994054,NA,5365293,NA,1.32,1.392,0.072,0.9348441926345609,371,187,2.940099999994054,1064910000000,5.038259571231372,1.6170606992771233,NA,1.0784435943755604
114826,hereupon,,,,,,,214,Experimental,Word-Internal,"Hereupon, they decided to embark on a new adventure together.",1,4.640699999988101,NA,144690,NA,0.292,0.418,0.126,0.9348441926345609,371,191,4.348699999988101,1064910000000,0.13587063695523566,-1.9960520447813606,NA,1.4698769498584119
114826,upregulate,,,,,,,220,Experimental,Word-Internal,Exercise and proper nutrition can help upregulate your metabolism for weight loss.,1,4.896700000017972,NA,26498,NA,2.329,2.398,0.069,0.9348441926345609,371,193,2.567700000017972,1064910000000,0.02488285395009907,-3.693576309084419,NA,0.943010556580536
114826,slide up,,,,,,,175,Experimental,Phrasal Verb,He slid up the slippery slope.,1,2.323900000006006,0,39633,0.004898,0.504,0.587,0.083,0.9348441926345609,371,194,1.819900000006006,1064910000000,0.037217229625038734,-3.290983462966024,-5.318928320452161,0.5987815545275242
114826,picked up,,,,,,,2,Experimental,Phrasal Verb,He picked up the phone and answered the call.,1,2.2080999999939195,1,10732691,1.551261,0.358,0.417,0.059,0.9348441926345609,371,197,1.8500999999939194,1064910000000,10.078495835328807,2.310404028822776,0.4390681485671388,0.6152396916801331
114826,using up,,,,,,,193,Experimental,Phrasal Verb,They're using up the remaining paint for the project.,1,3.2067999999819676,1,154813,0.001158,0.642,0.707,0.065,0.9348441926345609,371,200,2.5647999999819677,1064910000000,0.14537660459569354,-1.928427630572625,-6.7610608998313335,0.9418805028661208
114826,upset,,,,,,,342,Experimental,Word-Internal,She felt upset by the news of her friend's illness.,1,3.0140000000001237,NA,7973132,NA,0.608,0.665,0.057,0.9348441926345609,371,203,2.4060000000001236,1064910000000,7.487141636382417,2.0131871007111797,NA,0.8779656175525385
114826,rip up,,,,,,,154,Experimental,Phrasal Verb,He angrily ripped up the letter.,1,3.6364999999998417,1,35835,0.01713398,1.038,1.106,0.068,0.9348441926345609,371,206,2.5984999999998415,1064910000000,0.03365073104769417,-3.391720498084468,-4.066691652710722,0.9549343554662985
114826,firmed up,,,,,,,85,Experimental,Phrasal Verb,The company has not yet firmed up its plans for expansion.,1,3.067600000023276,0,25633,0.34462221,1.304,1.383,0.079,0.9348441926345609,371,207,1.763600000023276,1064910000000,0.02407057873435314,-3.726764983672584,-1.065306505427204,0.5673571745148436
114826,catsup,,,,,,,228,Experimental,Word-Internal,He poured a generous amount of catsup on his french fries.,0,4.0436999999878935,NA,152773,NA,1.685,1.78,0.095,0.9348441926345609,371,208,2.3586999999878935,1064910000000,0.1434609497516222,-1.941692407982173,NA,0.85811061980256
114826,jumped up,,,,,,,35,Experimental,Phrasal Verb,The dog jumped up and greeted its owner with excitement.,1,3.952199999988352,0,1136026,0.170611,0.802,0.904,0.102,0.9348441926345609,371,209,3.150199999988352,1064910000000,1.066781230338714,0.06464591881277884,-1.7683691676913547,1.1474659428818004
114826,buoyed up,,,,,,,88,Experimental,Phrasal Verb,Their spirits were buoyed up by the success of their previous project.,1,3.727100000023711,0,73066,0.315911901,1.159,1.246,0.087,0.9348441926345609,371,212,2.568100000023711,1064910000000,0.06861237099848813,-2.679282425253816,-1.152291898569379,0.9431663258887428
114826,finishing up,,,,,,,118,Experimental,Phrasal Verb,"They complete the last tasks of the project, finishing up.",1,4.007699999987835,1,155576,0.0413,2.732,2.829,0.097,0.9348441926345609,371,214,1.2756999999878351,1064910000000,0.1460930970692359,-1.9235112093277695,-3.18689277901515,0.24349504755257145
